"","name","place","is_in","population","osm_id","Month","price","crop"
"1","Geita","city",NA,318006,258307668,1,1093.54249542207,"maize"
"2","Geita","city",NA,318006,258307668,2,1071.76920010999,"maize"
"3","Geita","city",NA,318006,258307668,3,1067.47997751127,"maize"
"4","Geita","city",NA,318006,258307668,4,988.220484271335,"maize"
"5","Geita","city",NA,318006,258307668,5,1004.27522764075,"maize"
"6","Geita","city",NA,318006,258307668,6,1014.13582306851,"maize"
"7","Geita","city",NA,318006,258307668,7,1005.85921020081,"maize"
"8","Geita","city",NA,318006,258307668,8,994.371517033157,"maize"
"9","Mafinga","town","Iringa, Tanzania",99305,258505599,1,978.034313533582,"maize"
"10","Mafinga","town","Iringa, Tanzania",99305,258505599,2,936.045054028706,"maize"
"11","Mafinga","town","Iringa, Tanzania",99305,258505599,3,913.728393105079,"maize"
"12","Mafinga","town","Iringa, Tanzania",99305,258505599,4,857.416386976475,"maize"
"13","Mafinga","town","Iringa, Tanzania",99305,258505599,5,832.141689989303,"maize"
"14","Mafinga","town","Iringa, Tanzania",99305,258505599,6,815.986613243419,"maize"
"15","Mafinga","town","Iringa, Tanzania",99305,258505599,7,808.182077343458,"maize"
"16","Mafinga","town","Iringa, Tanzania",99305,258505599,8,810.196743970126,"maize"
"17","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,1,1090.54151090825,"maize"
"18","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,2,1064.85763794733,"maize"
"19","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,3,1042.79322792576,"maize"
"20","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,4,914.466728951369,"maize"
"21","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,5,916.331060224182,"maize"
"22","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,6,941.270746605264,"maize"
"23","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,7,948.704529193153,"maize"
"24","Masumbwe","town","Shinyanga, Tanzania",50000,259713894,8,948.279628749098,"maize"
